score,gross,genre,votes
5.1,13081651,Comedy,38000
6.7,67069,Action,27000
6.1,1110522,Comedy,16000
6.6,14659448,Comedy,19000
5.9,41325328,Comedy,23000
7,10835752,Biography,30000
7.5,6659121,Drama,46000
6.9,29355203,Drama,62000
6,3191168,Action,465
4.4,107588225,Action,35000
7.5,4235959,Drama,24000
6.5,73256266,Drama,14000
6,122606884,Action,19000
7.1,14430249,Drama,32000
5.7,48782670,Comedy,35000
5.9,746846894,Action,625000
6.9,162360636,Action,191000
7.8,1153337496,Action,694000
6.8,439048914,Action,249000
8,782836791,Action,932000
7.5,677796076,Action,628000
7.3,278454417,Horror,446000
7.4,208314186,Drama,220000
7.1,157830487,Crime,235000
6.8,5401447,Drama,21000
7.6,644411850,Animation,289000
7.9,203388186,Drama,621000
6.9,543934105,Action,404000
7.9,23123592,Comedy,201000
7,343471816,Action,234000
7.1,634208384,Animation,140000
8,448906865,Comedy,527000
7.3,321788219,Horror,242000
7,303144152,Drama,364000
8,1024121104,Animation,450000
6.1,164989338,Action,101000
8.1,180563636,Biography,457000
8.1,37767206,Drama,123000
7.3,69411370,Action,126000
7.5,30311857,Drama,248000
7.8,1056057720,Action,572000
6.4,873637528,Action,655000
8.4,358180115,Animation,215000
7.1,521170825,Animation,141000
7.4,62788218,Action,294000
5.2,389681935,Action,171000
7,3096815,Drama,64000
6.7,296482446,Adventure,160000
7.3,814044001,Adventure,422000
7.6,92764199,Action,181000
5.5,312242626,Action,87000
6.3,38803993,Action,62000
5.8,81093313,Action,72000
6.3,119100758,Action,124000
7.8,236225193,Biography,209000
6.1,140705322,Animation,181000
6.5,173185859,Crime,176000
7.6,37879877,Action,211000
6,118587880,Action,93000
6.7,229147509,Action,209000
7.3,155160045,Action,271000
6.2,3377430,Horror,87000
7.4,65336603,Drama,284000
6.6,415484914,Action,213000
7.8,78988148,Drama,257000
6.3,216972543,Action,166000
7.1,86234523,Biography,188000
6.2,356700357,Action,168000
7.2,23834809,Drama,104000
7,2290649,Adventure,40000
5.4,150680864,Action,110000
7.9,23915910,Adventure,118000
7.2,24121245,Biography,134000
6.2,220021259,Action,165000
6.5,334897606,Action,260000
7.5,9101546,Drama,68000
7.4,966554929,Adventure,264000
7.2,110216998,Action,300000
6.6,19263938,Biography,83000
7.3,1028570942,Animation,250000
8,140853810,Biography,221000
6.3,148868835,Drama,119000
4.8,9097072,Comedy,36000
7.1,119520023,Action,146000
6.1,162146076,Action,144000
6.5,211952420,Comedy,71000
6.1,112343513,Comedy,83000
7.3,37357216,Biography,143000
8.4,303723636,Action,167000
5.3,201890,Action,28000
6.3,23177948,Action,69000
7.1,121790373,Action,157000
6.6,23079932,Drama,37000
7.4,240797623,Biography,248000
5.8,8809407,Action,41000
5.8,16457494,Action,53000
7,21011110,Biography,71000
7.3,19370020,Comedy,110000
6.4,26620002,Drama,90000
5.9,205754447,Action,149000
5.9,94073028,Comedy,117000
6.3,63945241,Comedy,127000
5.2,109906372,Action,103000
6.5,346864886,Animation,75000
5.7,179246868,Action,113000
7.4,9588282,Comedy,74000
7,4935501,Comedy,109000
5.9,334933831,Action,128000
6,77068246,Comedy,85000
6.2,183936074,Comedy,117000
6.8,88528280,Drama,95000
6,73929392,Horror,84000
7.2,64414761,Drama,101000
6.2,299820798,Adventure,98000
6.2,27979040,Action,96000
5.7,408754975,Animation,60000
7.4,52185751,Action,96000
5.9,29918745,Action,60000
6.6,7435006,Biography,19000
6.5,875458631,Animation,188000
6.7,9680029,Comedy,57000
6.5,650352,Crime,5100
7.3,7214806,Comedy,42000
5.7,240697856,Action,190000
6,245623848,Action,87000
5.7,200242,Crime,10000
6.9,4644472,Comedy,53000
6.3,14857808,Action,40000
6.8,52099090,Action,63000
7.3,2000620,Biography,5300
6.2,246218,Comedy,14000
6.1,11084630,Horror,46000
6.4,195243411,Adventure,80000
4.7,56722693,Action,66000
6.6,6740647,Drama,77000
6.3,352333929,Animation,84000
6.4,22678555,Action,54000
6.5,85251425,Action,120000
5.7,125729635,Action,79000
7.9,13624522,Comedy,88000
7.2,25975621,Drama,54000
6.8,78053145,Action,25000
6.2,118102725,Comedy,104000
7.1,73983003,Biography,23000
6.2,4531320,Comedy,61000
6.4,3719383,Action,44000
5.9,368372,Horror,33000
6.8,872805,Drama,12000
5.7,108007109,Comedy,116000
5.7,94061311,Action,43000
6.9,25035950,Action,55000
6.7,29777777,Biography,75000
6.7,14880939,Crime,60000
6.7,143695338,Action,55000
5.1,850419,Horror,19000
6.3,20651333,Action,47000
5.7,23020,Drama,7500
6.8,183388953,Animation,58000
7.5,47309313,Adventure,83000
7.2,5079219,Action,45000
7.8,76249438,Animation,121000
6.6,43763247,Comedy,73000
5,45173154,Horror,43000
7.8,6953604,Drama,54000
6,61797,Action,17000
5.6,13385737,Animation,10000
6.3,46771565,Action,26000
5.7,3885342,Comedy,10000
5.9,114501299,Comedy,72000
6.5,176288,Comedy,33000
6.8,49052787,Biography,52000
6.4,4462034,Animation,52000
6.8,106127278,Animation,21000
6.1,61249,Drama,5000
6.1,9169507,Comedy,42000
6.1,81705746,Drama,56000
5.4,678150,Drama,11000
4.8,39712000,Horror,41000
6.5,93282604,Crime,96000
5.7,64493915,Animation,16000
6.6,1138609,Comedy,12000
3.5,22227514,Comedy,20000
7.4,11784207,Comedy,46000
6.8,12597262,Comedy,19000
6,90632641,Comedy,29000
6.2,30930984,Action,22000
6.1,2840408,Drama,37000
6.2,10711027,Crime,21000
6.4,21401949,Comedy,24000
6.8,6698679,Biography,26000
6.6,24972139,Biography,51000
7,12957265,Biography,33000
7.9,15793051,Drama,56000
7.5,1386707,Drama,11000
5.7,22003,Horror,16000
6.8,5725482,Animation,21000
7.7,685780,Comedy,27000
6.6,4978353,Biography,16000
5.8,31668920,Drama,22000
6.7,7994527,Biography,20000
6.7,28430,Comedy,9800
5.9,124608438,Action,55000
8.1,180180,Crime,41000
6.9,133324,Drama,25000
6,23157646,Animation,4900
7.1,25070261,Biography,36000
6.9,14459330,Biography,15000
7.1,22546233,Drama,30000
6.1,2063436,Crime,16000
6.2,73121,Crime,9400
5.4,217473,Drama,5800
6.9,353808,Comedy,10000
5.3,9037058,Horror,12000
7.3,7400324,Drama,10000
7.9,853983911,Action,628000
7.4,150847274,Biography,179000
6.9,176600207,Action,203000
7.3,701796444,Horror,478000
7.4,880166924,Action,540000
8,259334548,Action,486000
7.6,863756051,Action,596000
7.6,438006904,Biography,251000
6.9,962542945,Action,336000
5.5,177856751,Action,170000
7.9,41888660,Drama,228000
5.8,37270721,Comedy,30000
6.6,1236005118,Action,214000
7.7,255589157,Horror,517000
7.8,527016307,Action,582000
8.4,807817888,Animation,417000
7.6,226945087,Action,466000
6.3,527965936,Animation,114000
8.1,619179950,Action,674000
7.4,822824522,Action,600000
6.4,240891763,Horror,261000
7.5,171547802,Action,385000
8,306209289,Drama,150000
6.1,657926987,Action,418000
6.6,44516999,Drama,200000
6.5,794881442,Action,275000
7.3,195333312,Adventure,386000
6.6,8003180,Drama,27000
6.6,566652812,Action,293000
7.1,1264434525,Family,283000
6.7,410902662,Action,286000
8.1,160192267,Comedy,456000
7,1332698830,Action,581000
6.8,1744071,Crime,11000
7.5,53939297,Biography,193000
6.7,100014025,Action,182000
7.7,43980821,Crime,217000
6.5,352794081,Crime,221000
6.7,148675066,Action,200000
7.4,78966486,Comedy,254000
7,7027336,Drama,132000
7,48453605,Comedy,137000
4.6,381545846,Drama,95000
6.6,125479266,Comedy,124000
5.2,605425157,Action,140000
7.4,3283369,Crime,100000
6.3,169846945,Action,202000
6,6335171,Comedy,5400
7.4,59284015,Biography,153000
7.2,35669017,Drama,76000
6.5,225973340,Action,168000
5.6,113231078,Action,131000
5.8,185400345,Comedy,58000
6.2,67234188,Action,75000
6.8,9360514,Crime,109000
7.6,10971298,Drama,101000
6.6,100541806,Horror,213000
7.2,24646055,Comedy,92000
7.6,43069254,Drama,105000
7.5,47756590,Drama,118000
7,125856180,Comedy,49000
6.3,397783,Drama,23000
6.5,306515884,Horror,120000
7.2,134866593,Action,165000
7.4,490719763,Action,235000
5.3,221600160,Action,99000
5.3,40656399,Drama,87000
6.7,383930656,Animation,82000
5.2,47347283,Comedy,49000
5.2,346118277,Action,88000
5.4,409231607,Action,177000
6,26800152,Action,44000
6.7,296069199,Animation,51000
7.6,26351322,Action,62000
6.3,27869129,Drama,54000
7.1,22088533,Biography,31000
7.3,311950384,Animation,135000
7.2,10060903,Adventure,63000
7.5,56411585,Comedy,126000
6.5,956425,Drama,37000
6.7,3187255,Comedy,38000
7,145418070,Action,106000
6.4,913331,Action,39000
5.8,102952888,Crime,73000
5.1,43155261,Crime,60000
7.4,29820616,Biography,143000
5.7,62198461,Adventure,51000
7.2,180419231,Drama,141000
6.4,61621140,Drama,35000
6.9,1951683,Drama,64000
6.2,14725,Action,9200
5.9,142337240,Action,104000
7.4,2728446,Comedy,21000
6.8,56996304,Biography,79000
5.7,12751667,Comedy,42000
7.2,19978189,Drama,37000
6.2,19735344,Horror,87000
6.3,1034800131,Animation,119000
6.6,84918541,Comedy,79000
5.7,55003890,Drama,102000
6.5,16373843,Drama,48000
6.2,15889124,Drama,27000
3.3,217776646,Animation,58000
6.6,3146831,Comedy,38000
5.1,17768012,Drama,15000
7.8,227978645,Animation,66000
6.2,140552359,Adventure,35000
7.8,42187665,Animation,53000
6.4,16080475,Drama,50000
6.2,5012423,Drama,11000
6.4,62832209,Action,70000
7.2,41681746,Drama,117000
7.2,9493791,Comedy,58000
6.5,4101699,Drama,8600
6.7,18598607,Biography,52000
7.7,2559939,Drama,27000
6.6,4596705,Crime,25000
6.9,3430165,Biography,29000
6,180613824,Comedy,65000
6.4,4372130,Biography,12000
7.2,205035819,Adventure,68000
7.2,1093077,Drama,15000
5.8,1647175,Comedy,21000
6.3,96942115,Drama,32000
7,1463727,Drama,28000
5.2,45158254,Drama,44000
4.5,83080890,Drama,39000
4.1,280668,Comedy,2000
7.1,1899615,Biography,24000
7.5,3436124,Drama,17000
7.1,3862498,Drama,51000
6,123081555,Animation,24000
6.2,1436751,Biography,17000
5.6,34184504,Comedy,42000
6.7,12294931,Drama,28000
7,26152835,Biography,41000
6,380553,Comedy,7800
5.7,1813453,Drama,20000
7.3,23355100,Crime,50000
6.9,1872950,Comedy,24000
7.1,14510490,Biography,22000
5.9,55668698,Biography,22000
5.6,32917353,Action,31000
7.4,1196669,Drama,15000
6.2,9204549,Drama,19000
6.9,8503658,Biography,42000
3.9,4017852,Horror,18000
6,9200168,Drama,18000
8.2,254158390,Action,79000
7.2,5026154,Biography,20000
6.3,2550321,Drama,13000
7.9,86252940,Action,19000
6.5,3816527,Comedy,17000
5.7,237708,Drama,3500
6,197183546,Animation,19000
7,251541,Drama,2300
6.2,3285916,Adventure,9800
7.1,5104991,Crime,30000
4.5,60845711,Action,34000
6.5,13025860,Crime,35000
6.8,66558465,Biography,33000
5.6,41087017,Comedy,41000
6.2,4477141,Action,25000
6,62547032,Comedy,15000
6.7,10472180,Adventure,7800
6.6,6423605,Biography,6900
6.1,60330833,Animation,6200
7.1,7401949,Biography,26000
5.8,5042014,Comedy,27000
5.5,25601244,Comedy,19000
5.9,34814102,Action,35000
4.3,40140972,Animation,7700
6.4,4131358,Drama,32000
6.1,6724365,Biography,12000
6.4,486623,Drama,13000
6.5,12062146,Drama,14000
6.5,2096600,Biography,14000
5.6,130560428,Comedy,46000
7.6,3925992,Drama,31000
6.2,125427681,Animation,26000
6,7425391,Comedy,9300
5,23468586,Drama,19000
6.6,33109,Crime,21000
6.8,7162617,Action,16000
6.7,970809,Drama,8500
6.6,1332204,Biography,4900
7.3,10116816,Biography,22000
7.4,7704369,Drama,14000
7.2,2443584,Adventure,12000
7.2,19015346,Action,7300
6.1,2583,Comedy,4900
7,14410,Drama,3700
6.3,3338249,Drama,10000
6.7,3322479,Adventure,3000
6.7,8737458,Action,13000
5.7,385733,Comedy,10000
4.8,8481997,Horror,13000
6.3,2308355,Comedy,2000
4.2,29874280,Drama,23000
7.3,109383972,Action,13000
7.5,350320413,Drama,456000
8.4,2048359754,Action,897000
7.7,786470484,Action,505000
7.9,911902649,Biography,476000
7.3,1347597973,Action,661000
7.3,80239658,Drama,259000
6.8,97644617,Comedy,136000
6.9,1148485886,Action,404000
7.4,582893671,Action,388000
8.4,375540831,Animation,411000
7.7,791657398,Action,303000
6.7,856085151,Action,387000
8.2,321752656,Biography,414000
6.9,238539198,Comedy,152000
7,622674139,Action,333000
7.5,93413709,Biography,236000
5.3,160542134,Action,120000
6.5,25957482,Crime,33000
6.9,392924807,Action,306000
6.6,27365467,Drama,26000
6.5,2053469,Crime,36000
7,80509622,Action,99000
6.8,43070915,Adventure,292000
6.6,151572634,Action,173000
7.6,436188866,Drama,350000
6.6,395618157,Comedy,85000
6.3,49562710,Action,67000
7.3,120556201,Comedy,97000
6.2,1310466296,Action,277000
7.4,14347433,Comedy,68000
6.3,297718711,Action,197000
6.7,7942093,Fantasy,66000
7.5,95918706,Biography,181000
5.6,530259473,Action,157000
6.5,1555203,Horror,68000
7.1,75837743,Action,132000
4.5,371987838,Drama,59000
6.5,255614941,Crime,126000
7.6,1244639527,Animation,263000
5.2,137056262,Action,58000
6.8,3081913,Crime,64000
6.6,242115,Drama,8500
5.3,365551694,Horror,127000
5.9,98240,Biography,3500
6.7,190400157,Action,141000
7,2027391,Drama,57000
6.3,119942387,Action,107000
6.9,117679066,Action,215000
6.4,10647493,Biography,11000
6.5,78130625,Action,121000
7.5,34934009,Crime,33000
7.1,31882724,Crime,135000
7.9,64337744,Animation,147000
6.5,654855901,Adventure,234000
6.6,31676128,Action,58000
7,174804407,Crime,121000
6.6,167994,Crime,21000
5.3,86493046,Action,68000
7.3,16636604,Biography,59000
8.4,64417003,Drama,71000
6.6,59945012,Action,50000
7.6,66316289,Comedy,104000
6.7,349546142,Comedy,80000
7.2,7682928,Adventure,54000
6.7,467989645,Action,147000
7.2,76073488,Biography,130000
6.3,528583774,Animation,62000
6.1,66308758,Action,72000
6.6,351496066,Animation,38000
6.6,67450815,Action,72000
6.1,75339459,Action,72000
7.5,16706680,Action,168000
6.3,46712809,Biography,45000
7,529323962,Animation,140000
6.6,41657844,Action,91000
6.3,274650803,Action,197000
6.1,35164920,Action,44000
6.1,83869818,Action,115000
6.3,288175335,Action,121000
7.3,105713218,Biography,176000
7.1,214215889,Drama,111000
6.1,428028233,Action,151000
6.9,19176163,Crime,31000
7.4,9303022,Comedy,54000
5.5,9330075,Drama,34000
6.9,75984700,Crime,91000
7.5,7578063,Drama,54000
7.6,75462037,Drama,148000
6.9,7997774,Drama,19000
6.2,94019120,Comedy,74000
5.2,31039126,Horror,28000
6.5,53918723,Action,60000
5.8,2133033,Adventure,31000
6.5,10421847,Drama,20000
6.6,17612099,Biography,36000
7.9,67999335,Crime,68000
7.4,5006989,Comedy,29000
7,13143056,Crime,58000
7.3,988687,Adventure,24000
6,18653107,Drama,30000
5.5,94539426,Comedy,51000
6.1,13313581,Action,49000
3.2,51738549,Horror,30000
7,148504,Biography,7200
6.8,245416,Drama,5800
6.1,104438188,Comedy,26000
5.3,730762,Action,13000
6.9,18170707,Comedy,69000
5.6,290930148,Action,110000
3.8,40466970,Comedy,33000
5.7,41142379,Action,30000
7.6,20343051,Drama,52000
5.2,95330710,Horror,50000
6.7,98203196,Action,58000
6.9,11473638,Biography,31000
6,91244913,Comedy,36000
6.7,42027,Drama,36000
6.8,4165776,Adventure,46000
4.2,132675864,Adventure,42000
4,487420,Crime,7800
8.2,62475342,Crime,79000
7.6,21315827,Action,57000
5.6,65859911,Comedy,35000
7,4080073,Biography,41000
6.1,131523093,Comedy,48000
7.2,4376819,Biography,5400
4.7,6412349,Biography,14000
7.3,197744377,Adventure,72000
6.2,5580940,Action,27000
5.6,62567,Drama,6100
6.6,1474577,Drama,20000
5.7,167885588,Horror,55000
5.9,11710110,Biography,9300
6.9,4241656,Biography,24000
7.1,12442161,Biography,49000
6.4,14293601,Drama,42000
6.9,11853081,Biography,35000
6.2,158972499,Action,67000
5.8,304868961,Action,111000
6.8,3321367,Drama,26000
6.7,17860397,Biography,42000
6.7,16376066,Comedy,16000
7.1,38755900,Biography,31000
8,33748006,Animation,11000
6.4,2390383,Adventure,17000
6.2,953953,Biography,8500
6.2,13061491,Biography,21000
6.5,4623836,Crime,21000
7,2177678,Crime,26000
6.1,11001627,Action,28000
6,2584988,Action,17000
6,16024987,Horror,29000
5.6,173961069,Adventure,30000
5.7,1362536,Comedy,13000
5.4,27506452,Action,26000
7,15636462,Comedy,55000
5.6,103105878,Comedy,38000
6.6,365353,Biography,13000
6.6,214040103,Animation,36000
5.5,18160930,Horror,15000
6.7,3915207,Biography,18000
5.8,72294066,Comedy,24000
5.8,46664414,Comedy,13000
7.2,7123449,Comedy,12000
5.2,43016528,Horror,20000
7.1,20596567,Drama,45000
4.8,242847,Crime,1700
6.3,512492755,Animation,58000
6.7,14273033,Biography,21000
5.5,44019588,Biography,32000
5.3,57076286,Biography,30000
5.1,5103663,Comedy,11000
6.6,4511157,Comedy,21000
7.5,4598051,Crime,48000
7.7,6193234,Biography,18000
5.8,1399272,Drama,17000
5.6,130974,Horror,6800
6.1,31626386,Comedy,25000
5.5,11746,Comedy,2900
5.4,32427,Drama,1200
6.2,3326364,Drama,5900
5.3,6877,Comedy,3500
4.3,2614006,Adventure,8500
7,60508780,Drama,29000
7.2,24420923,Biography,34000
5.2,20780685,Action,6500
6.1,54622814,Animation,21000
7.3,86086881,Biography,15000
6.2,878199,Drama,13000
7.8,115757940,Animation,24000
6.3,11145006,Comedy,10000
5.8,10313019,Action,16000
6.3,40124,Drama,7400
7.1,962653,Biography,5300
5.6,93320380,Animation,19000
6.2,13837294,Action,11000
4.9,33705333,Comedy,7000
5.8,8771432,Action,15000
7.5,21022724,Animation,8000
5.8,2251795,Drama,3400
7.1,47967636,Drama,232000
7.6,374565754,Comedy,603000
8.4,2797501328,Action,903000
7.1,40811919,Biography,71000
7.8,216601214,Drama,159000
6.4,155712077,Action,97000
5.5,15325468,Comedy,65000
8.4,1074427370,Crime,1000000
6.8,153193369,Comedy,131000
8.6,258908054,Comedy,631000
7.4,327281779,Action,296000
7.9,311539397,Comedy,505000
6.4,759056935,Action,184000
6.8,1128462972,Action,478000
5.3,69756455,Drama,44000
7.5,1131927996,Action,359000
7.9,90335025,Comedy,328000
7,365971656,Action,284000
6.5,473093228,Drama,222000
8.3,384623579,Drama,473000
6.5,1078232589,Action,394000
8.1,225508210,Action,323000
7.8,968853,Biography,344000
7.5,18123239,Drama,159000
6.6,800059707,Action,204000
7.3,404980543,Action,240000
6.8,255184580,Horror,247000
6.9,57615777,Action,121000
5.2,55065289,Action,82000
6.2,261119292,Action,159000
7.4,237860050,Drama,43000
5.7,173469516,Action,98000
7.2,24959607,Comedy,102000
6.1,119682635,Adventure,27000
6.6,246999039,Drama,219000
7.2,10209813,Biography,13000
7.3,10088753,Biography,38000
6.9,1670727580,Animation,222000
6.9,1050693953,Adventure,239000
7.9,333686,Comedy,265000
6,386600138,Action,162000
7.3,195179299,Biography,153000
6.3,157563598,Comedy,89000
6.6,31626978,Action,69000
8.1,10123353,Drama,74000
7.7,1073394593,Animation,217000
6.7,122810399,Action,151000
6.8,53873809,Comedy,101000
6.4,146661977,Action,86000
5.6,253890701,Action,119000
5.7,252442974,Action,166000
6.8,1450026933,Animation,148000
6.1,32893421,Drama,87000
6.5,127461872,Adventure,208000
7.6,133031473,Adventure,73000
6.7,111037232,Adventure,66000
5.6,61105744,Horror,46000
7.2,91527795,Drama,51000
6.2,76419755,Action,61000
6.1,91542097,Action,74000
5.9,231252591,Horror,65000
6.1,91490353,Action,87000
6.5,22386555,Comedy,33000
5.8,203783566,Animation,31000
6.3,9932621,Drama,19000
7.3,67760877,Biography,67000
7.5,525683457,Animation,112000
6.6,433921300,Action,146000
5.4,14454622,Drama,38000
6.6,491730089,Adventure,91000
7.3,4637830,Drama,16000
6.5,430051293,Animation,55000
5.3,123133739,Horror,43000
6,8808611,Action,51000
6.2,104545505,Adventure,66000
5.6,36599361,Thriller,15000
